"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007596","blood coagulation","12/14","35/1855",0.342857142857143,45.4285714285714,23.1341030440159,2.21855663246588e-20,7.69059063053009e-18,7.31381817889029e-18,"ACTB/MYL12A/CLIC1/PABPC4/PLEK/TLN1/FERMT3/MYL9/JMJD1C/VKORC1/FLNA/AP3B1",12
"BP","GO:0050817","coagulation","12/14","35/1855",0.342857142857143,45.4285714285714,23.1341030440159,2.21855663246588e-20,7.69059063053009e-18,7.31381817889029e-18,"ACTB/MYL12A/CLIC1/PABPC4/PLEK/TLN1/FERMT3/MYL9/JMJD1C/VKORC1/FLNA/AP3B1",12
"BP","GO:0007599","hemostasis","12/14","36/1855",0.333333333333333,44.1666666666667,22.8021292485539,3.32446280858649e-20,7.69059063053009e-18,7.31381817889029e-18,"ACTB/MYL12A/CLIC1/PABPC4/PLEK/TLN1/FERMT3/MYL9/JMJD1C/VKORC1/FLNA/AP3B1",12
"BP","GO:0050878","regulation of body fluid levels","12/14","53/1855",0.226415094339623,30,18.6745664446174,6.96414981374962e-18,1.20827999268556e-15,1.14908471926869e-15,"ACTB/MYL12A/CLIC1/PABPC4/PLEK/TLN1/FERMT3/MYL9/JMJD1C/VKORC1/FLNA/AP3B1",12
"BP","GO:0042060","wound healing","12/14","77/1855",0.155844155844156,20.6493506493506,15.3539342185822,9.35905127166123e-16,1.29903631650658e-13,1.23539476785928e-13,"ACTB/MYL12A/CLIC1/PABPC4/PLEK/TLN1/FERMT3/MYL9/JMJD1C/VKORC1/FLNA/AP3B1",12
"BP","GO:0009611","response to wounding","12/14","96/1855",0.125,16.5625,13.6513012238761,1.55971905306282e-14,1.80407503804266e-12,1.7156909583691e-12,"ACTB/MYL12A/CLIC1/PABPC4/PLEK/TLN1/FERMT3/MYL9/JMJD1C/VKORC1/FLNA/AP3B1",12
"BP","GO:0070527","platelet aggregation","8/14","17/1855",0.470588235294118,62.3529411764706,22.1553738492249,2.07658860949886e-14,2.0587892785603e-12,1.95792640324178e-12,"ACTB/MYL12A/CLIC1/PLEK/TLN1/FERMT3/MYL9/FLNA",8
"BP","GO:0034109","homotypic cell-cell adhesion","8/14","22/1855",0.363636363636364,48.1818181818182,19.4087143862879,2.69210843297929e-13,2.33540406560954e-11,2.22098945720792e-11,"ACTB/MYL12A/CLIC1/PLEK/TLN1/FERMT3/MYL9/FLNA",8
"BP","GO:0030168","platelet activation","8/14","24/1855",0.333333333333333,44.1666666666667,18.5567514529177,6.15590774406792e-13,4.74688886042571e-11,4.51433234564981e-11,"ACTB/MYL12A/CLIC1/PLEK/TLN1/FERMT3/MYL9/FLNA",8
"BP","GO:0098609","cell-cell adhesion","9/14","143/1855",0.0629370629370629,8.33916083916084,7.96442693625275,1.08299845960388e-07,7.51600930965092e-06,7.1477898333856e-06,"ACTB/MYL12A/CLIC1/PLEK/TLN1/FERMT3/MYL9/FLNA/AP3B1",9
