"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0016071","mRNA metabolic process","24/86","183/1855",0.131147540983607,2.82882195958826,5.74406056274283,9.15830860536608e-07,0.00136184048961794,0.00136184048961794,"CSDE1/DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PRPF38B/PNN/SF1/SSU72/PUF60/CNOT7/ROCK1/SRSF4/LARP1/ZC3H13/RNPS1/CREB1/SF3B4/PPP4R2/PRPF38A/THOC7",24
"BP","GO:0008380","RNA splicing","20/86","139/1855",0.143884892086331,3.10356366069935,5.68387596615815,2.12855048555486e-06,0.00158257728601004,0.00158257728601004,"DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PRPF38B/PNN/SF1/PUF60/SRSF4/ZC3H13/RNPS1/SF3B4/PPP4R2/USP22/ZNF638/PRPF38A/THOC7",20
"BP","GO:0006397","mRNA processing","19/86","137/1855",0.138686131386861,2.9914276014259,5.3389198377686,7.15387641293125e-06,0.00354593807534292,0.00354593807534292,"DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PRPF38B/PNN/SF1/SSU72/PUF60/SRSF4/ZC3H13/RNPS1/SF3B4/PPP4R2/PRPF38A/THOC7",19
"BP","GO:0051252","regulation of RNA metabolic process","38/86","469/1855",0.0810234541577825,1.74765706351961,4.1290241307138,7.19747418687036e-05,0.0267566102896906,0.0267566102896906,"CSDE1/NFYC/DDX17/SON/LRRFIP1/RBM39/NIPBL/PRKAR1A/SUMO1/CIRBP/WNK1/TAX1BP1/BRD4/ASH1L/SF1/SSU72/PUF60/CNOT7/PHF20L1/ROCK1/SRSF4/SUPT4H1/YY1/MAF1/BPTF/WAC/LARP1/ZKSCAN1/RNPS1/NCOR1/CREB1/FBXW11/MED10/EWSR1/SMARCA4/USP22/ZNF451/ZNF644",38
"BP","GO:0006396","RNA processing","21/86","201/1855",0.104477611940299,2.25355779243318,4.14872655424287,0.000186374974139333,0.0554279173090376,0.0554279173090376,"DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PRPF38B/PNN/SF1/SSU72/PUF60/SRSF4/ZC3H13/RNPS1/SF3B4/PPP4R2/USP22/ZNF638/PRPF38A/THOC7",21
"BP","GO:1903311","regulation of mRNA metabolic process","12/86","85/1855",0.141176470588235,3.04514363885089,4.25487513298808,0.000372761188644542,0.070602043719505,0.070602043719505,"CSDE1/DDX17/SON/RBM39/CIRBP/SF1/PUF60/CNOT7/ROCK1/SRSF4/LARP1/RNPS1",12
"BP","GO:0043484","regulation of RNA splicing","10/86","62/1855",0.161290322580645,3.47899474868717,4.37644505938834,0.000400523612536483,0.070602043719505,0.070602043719505,"DDX17/SON/RBM39/CIRBP/SF1/PUF60/SRSF4/RNPS1/USP22/ZNF638",10
"BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","14/86","112/1855",0.125,2.69622093023256,4.08209313990497,0.000432195297352585,0.070602043719505,0.070602043719505,"DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PNN/SF1/PUF60/SRSF4/RNPS1/SF3B4/PRPF38A",14
"BP","GO:0000398","mRNA splicing, via spliceosome","14/86","112/1855",0.125,2.69622093023256,4.08209313990497,0.000432195297352585,0.070602043719505,0.070602043719505,"DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PNN/SF1/PUF60/SRSF4/RNPS1/SF3B4/PRPF38A",14
"BP","GO:0000375","RNA splicing, via transesterification reactions","14/86","113/1855",0.123893805309735,2.67236056801811,4.04375876538112,0.000474795183049798,0.070602043719505,0.070602043719505,"DDX17/SCAF11/SON/PRPF40A/RBM39/LUC7L3/CIRBP/PNN/SF1/PUF60/SRSF4/RNPS1/SF3B4/PRPF38A",14
