"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042254","ribosome biogenesis","7/30","75/1855",0.0933333333333333,5.77111111111111,5.40659973852752,0.0001284662139116,0.086485437811841,0.0849681494291771,"NPM1/PA2G4/RPL7L1/RSL24D1/NOL7/BRIX1/NOP58",7
"BP","GO:0042273","ribosomal large subunit biogenesis","4/30","20/1855",0.2,12.3666666666667,6.55109874586677,0.000225350478936547,0.086485437811841,0.0849681494291771,"NPM1/RPL7L1/RSL24D1/BRIX1",4
"BP","GO:0006458","'de novo' protein folding","4/30","22/1855",0.181818181818182,11.2424242424242,6.19465217650049,0.000332636299276312,0.086485437811841,0.0849681494291771,"HSPD1/HSPE1/CCT2/CCT4",4
"BP","GO:0006364","rRNA processing","5/30","44/1855",0.113636363636364,7.02651515151515,5.18581982581836,0.000546010606603234,0.103478347318587,0.101662937716506,"PA2G4/RPL7L1/NOL7/BRIX1/NOP58",5
"BP","GO:0022613","ribonucleoprotein complex biogenesis","8/30","128/1855",0.0625,3.86458333333333,4.30530907604706,0.000663322739221709,0.103478347318587,0.101662937716506,"HSP90AB1/NPM1/PA2G4/RPL7L1/RSL24D1/NOL7/BRIX1/NOP58",8
"BP","GO:0016072","rRNA metabolic process","5/30","52/1855",0.0961538461538462,5.94551282051282,4.63659538245761,0.00119297372965034,0.155086584854544,0.152365767576394,"PA2G4/RPL7L1/NOL7/BRIX1/NOP58",5
"BP","GO:0061077","chaperone-mediated protein folding","4/30","33/1855",0.121212121212121,7.4949494949495,4.82550333175289,0.00164346857617418,0.183129355630837,0.179916559918015,"HSP90AB1/HSPE1/CCT2/CCT4",4
"MF","GO:0051082","unfolded protein binding","6/30","38/1899",0.157894736842105,9.99473684210526,7.09432620972419,1.7859418380656e-05,0.00264319392033708,0.00257551612436828,"HSP90AB1/NPM1/HSPD1/HSPE1/CCT2/CCT4",6
"MF","GO:0044183","protein folding chaperone","5/30","28/1899",0.178571428571429,11.3035714285714,6.95719199824975,5.30282368350388e-05,0.00392408952579287,0.00382361497178964,"HSP90AB1/HSPD1/HSPE1/CCT2/CCT4",5
"MF","GO:0140662","ATP-dependent protein folding chaperone","4/30","17/1899",0.235294117647059,14.8941176470588,7.28869376602738,0.000104614010941679,0.00516095787312286,0.00502881385930179,"HSP90AB1/HSPD1/CCT2/CCT4",4
