"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002183","cytoplasmic translational initiation","5/44","22/1855",0.227272727272727,9.58161157024793,6.30987766195316,0.000116242880022549,0.111128193301557,0.108534141663159,"EIF3A/EIF3M/EIF4A1/EIF4G1/EIF2S3",5
"BP","GO:0017148","negative regulation of translation","6/44","45/1855",0.133333333333333,5.62121212121212,4.89040527519984,0.000511638066058954,0.19408790605202,0.189557336124358,"NCL/EIF4G1/SYNCRIP/CSNK2A1/EIF2S1/DHX36",6
"BP","GO:0006412","translation","14/44","234/1855",0.0598290598290598,2.52233877233877,3.88194794847963,0.000609062466690441,0.19408790605202,0.189557336124358,"NCL/EIF3A/EIF3M/EIF4A1/EIF4G1/SYNCRIP/ETF1/GSPT1/RWDD1/CSNK2A1/EIF2S1/DHX36/EIF2S3/DAP3",14
"CC","GO:0010494","cytoplasmic stress granule","6/45","32/1904",0.1875,7.93333333333333,6.15247848049804,7.08012953963425e-05,0.0112574059680185,0.0110300965459565,"HNRNPK/EIF4G1/UBAP2L/EIF2S1/DHX36/G3BP2",6
"CC","GO:0035770","ribonucleoprotein granule","8/45","77/1904",0.103896103896104,4.3959595959596,4.73178016648527,0.000318153613254213,0.0252932122537099,0.0247824919798018,"NCL/HNRNPK/EIF4A1/EIF4G1/UBAP2L/EIF2S1/DHX36/G3BP2",8
"CC","GO:0099080","supramolecular complex","12/45","196/1904",0.0612244897959184,2.59047619047619,3.65676650875578,0.00135582700598986,0.0554248160041756,0.0543056787065077,"NCL/HNRNPK/EIF3A/CCT3/CCT6A/EIF4A1/EIF4G1/UBAP2L/EIF2S1/DHX36/G3BP2/MAPRE1",12
"CC","GO:0036464","cytoplasmic ribonucleoprotein granule","7/45","74/1904",0.0945945945945946,4.0024024024024,4.09774727404876,0.00139433499381574,0.0554248160041756,0.0543056787065077,"NCL/HNRNPK/EIF4G1/UBAP2L/EIF2S1/DHX36/G3BP2",7
"CC","GO:0033290","eukaryotic 48S preinitiation complex","3/45","14/1904",0.214285714285714,9.06666666666667,4.71208572901619,0.00374443887861289,0.11907315633989,0.11666883242836,"EIF3A/EIF3M/EIF2S1",3
"CC","GO:0070993","translation preinitiation complex","3/45","15/1904",0.2,8.46222222222222,4.51319174113963,0.0046036185964675,0.121995892806389,0.119532553031086,"EIF3A/EIF3M/EIF2S1",3
"MF","GO:0008135","translation factor activity, RNA binding","8/44","43/1899",0.186046511627907,8.02959830866808,7.17923610109604,3.41290995651253e-06,0.000529001043259443,0.000416734268374162,"EIF3A/EIF3M/EIF4A1/EIF4G1/ETF1/GSPT1/EIF2S1/EIF2S3",8
"MF","GO:0090079","translation regulator activity, nucleic acid binding","8/44","51/1899",0.156862745098039,6.77005347593583,6.43156151856649,1.30570966375489e-05,0.00101192498941004,0.000797170110502984,"EIF3A/EIF3M/EIF4A1/EIF4G1/ETF1/GSPT1/EIF2S1/EIF2S3",8
"MF","GO:0003729","mRNA binding","11/44","118/1899",0.0932203389830508,4.02330508474576,5.22147861573054,4.46852461840482e-05,0.00151722325017671,0.00119523189827163,"NCL/HNRNPK/EIF3A/DDX21/EIF4A1/RBM25/EIF4G1/SYNCRIP/ETF1/DHX36/G3BP2",11
"MF","GO:0045182","translation regulator activity","8/44","62/1899",0.129032258064516,5.56891495601173,5.63192452736747,5.73376669129995e-05,0.00151722325017671,0.00119523189827163,"EIF3A/EIF3M/EIF4A1/EIF4G1/ETF1/GSPT1/EIF2S1/EIF2S3",8
"MF","GO:0035639","purine ribonucleoside triphosphate binding","15/44","220/1899",0.0681818181818182,2.9426652892562,4.7183098568466,5.98698379435166e-05,0.00151722325017671,0.00119523189827163,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
"MF","GO:0003743","translation initiation factor activity","6/44","32/1899",0.1875,8.09232954545454,6.2300885924479,6.30087559888559e-05,0.00151722325017671,0.00119523189827163,"EIF3A/EIF3M/EIF4A1/EIF4G1/EIF2S1/EIF2S3",6
"MF","GO:0032555","purine ribonucleotide binding","15/44","224/1899",0.0669642857142857,2.8901176948052,4.63775643488861,7.42631779263574e-05,0.00151722325017671,0.00119523189827163,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
"MF","GO:0032553","ribonucleotide binding","15/44","225/1899",0.0666666666666667,2.87727272727273,4.61788792377999,7.83082967833139e-05,0.00151722325017671,0.00119523189827163,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
"MF","GO:0017076","purine nucleotide binding","15/44","236/1899",0.0635593220338983,2.7431625577812,4.40605841937461,0.000137465325473457,0.00236745838315398,0.00186502663800245,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
"MF","GO:0000166","nucleotide binding","15/44","254/1899",0.0590551181102362,2.54876521116679,4.0834004969599,0.000320209283898433,0.00496324390042571,0.00390992388760192,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
"MF","GO:1901265","nucleoside phosphate binding","15/44","257/1899",0.0583657587548638,2.51901308807924,4.03221783677773,0.000365623124822855,0.00515196221341296,0.00405859162482787,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
"MF","GO:1901363","heterocyclic compound binding","15/44","265/1899",0.0566037735849057,2.44296740994854,3.89902409166176,0.000515191137300668,0.00665455219013363,0.00524229578305943,"CCT3/DDX21/CCT6A/EIF4A1/EIF4G1/HSPA4/GSPT1/OLA1/UBE2K/CSNK2A1/GTPBP4/DHX36/UBE2A/EIF2S3/DAP3",15
