"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0070887","cellular response to chemical stimulus","13/13","337/1855",0.0385756676557863,5.50445103857567,7.67719662078952,1.93746949405794e-10,1.58729361046987e-07,1.3791806830305e-07,"TYROBP/LY6E/CXCL1/TNF/RAP1A/GNB1/TAF7/PRMT2/RAPGEF1/NR4A1/SNW1/FBXO32/CPEB2",13
"BP","GO:1901701","cellular response to oxygen-containing compound","11/13","178/1855",0.0617977528089888,8.8180639585134,9.21349526514064,3.13075662814569e-10,1.58729361046987e-07,1.3791806830305e-07,"TYROBP/LY6E/CXCL1/TNF/RAP1A/GNB1/RAPGEF1/NR4A1/SNW1/FBXO32/CPEB2",11
"BP","GO:1901700","response to oxygen-containing compound","11/13","247/1855",0.0445344129554656,6.35471815633759,7.59143362883311,1.16521981549826e-08,3.93844297638413e-06,3.42206661604227e-06,"TYROBP/LY6E/CXCL1/TNF/RAP1A/GNB1/RAPGEF1/NR4A1/SNW1/FBXO32/CPEB2",11
"BP","GO:1901699","cellular response to nitrogen compound","8/13","98/1855",0.0816326530612245,11.6483516483516,9.09685495096303,4.7390292046415e-08,1.20134390337662e-05,1.04383353796972e-05,"TYROBP/LY6E/TNF/RAP1A/GNB1/RAPGEF1/NR4A1/CPEB2",8
"BP","GO:0009719","response to endogenous stimulus","10/13","230/1855",0.0434782608695652,6.20401337792642,7.08202356981098,1.46280284211288e-07,2.96656416380492e-05,2.57761258704943e-05,"TNF/RAP1A/GNB1/TAF7/PRMT2/RAPGEF1/NR4A1/SNW1/FBXO32/CPEB2",10
"BP","GO:0071495","cellular response to endogenous stimulus","9/13","175/1855",0.0514285714285714,7.33846153846154,7.39997020316754,2.49836964315378e-07,3.94685834531064e-05,3.42937863077443e-05,"RAP1A/GNB1/TAF7/PRMT2/RAPGEF1/NR4A1/SNW1/FBXO32/CPEB2",9
"BP","GO:0071407","cellular response to organic cyclic compound","7/13","79/1855",0.0886075949367089,12.6436222005842,8.8830457437323,2.72465566244324e-07,3.94685834531064e-05,3.42937863077443e-05,"RAP1A/GNB1/TAF7/PRMT2/RAPGEF1/SNW1/FBXO32",7
"BP","GO:0014070","response to organic cyclic compound","8/13","142/1855",0.0563380281690141,8.03900325027086,7.33091838561043,9.03390131892822e-07,0.000113867532448953,9.89381549463028e-05,"TNF/RAP1A/GNB1/TAF7/PRMT2/RAPGEF1/SNW1/FBXO32",8
"BP","GO:0099536","synaptic signaling","6/13","58/1855",0.103448275862069,14.7612732095491,8.94293972341508,1.04309218277829e-06,0.000113867532448953,9.89381549463028e-05,"TYROBP/LY6E/TNF/RAP1A/GNB1/NR4A1",6
"BP","GO:0009725","response to hormone","8/13","146/1855",0.0547945205479452,7.81875658587987,7.20928695063682,1.12295396892458e-06,0.000113867532448953,9.89381549463028e-05,"TNF/GNB1/TAF7/PRMT2/NR4A1/SNW1/FBXO32/CPEB2",8
"BP","GO:0032870","cellular response to hormone stimulus","7/13","101/1855",0.0693069306930693,9.88956587966489,7.7162834617023,1.51505076446625e-06,0.000139660134106252,0.000121349042091699,"GNB1/TAF7/PRMT2/NR4A1/SNW1/FBXO32/CPEB2",7
"BP","GO:0033993","response to lipid","8/13","155/1855",0.0516129032258065,7.36476426799007,6.95193078983788,1.79113494315897e-06,0.000151350902696933,0.000131507012931935,"CXCL1/TNF/GNB1/TAF7/PRMT2/NR4A1/SNW1/FBXO32",8
