"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0065009","regulation of molecular function","15/16","307/1855",0.0488599348534202,5.6646986970684,8.34317394428458,1.9489229523925e-11,1.32916545353168e-08,1.14063280161077e-08,"CCND1/ATP5IF1/COX17/RPS27L/PSME1/PIM1/COMMD6/APOC1/PRDX5/PSMA3/CNPY2/DAP/NBN/CCND3/JUN",15
"BP","GO:0050790","regulation of catalytic activity","12/16","218/1855",0.055045871559633,6.38188073394495,7.88791038631916,6.2220580697183e-09,2.12172180177394e-06,1.82077067724388e-06,"CCND1/ATP5IF1/COX17/RPS27L/PSME1/PIM1/APOC1/PRDX5/PSMA3/DAP/NBN/CCND3",12
"BP","GO:0043085","positive regulation of catalytic activity","8/16","132/1855",0.0606060606060606,7.02651515151515,6.69937936556657,4.23191529784338e-06,0.000962055411043061,0.00082559470371962,"CCND1/COX17/RPS27L/PSME1/PIM1/DAP/NBN/CCND3",8
"BP","GO:0044093","positive regulation of molecular function","9/16","192/1855",0.046875,5.4345703125,6.05173673083836,6.84214492026547e-06,0.00116658570890526,0.001001113835702,"CCND1/COX17/RPS27L/PSME1/PIM1/CNPY2/DAP/NBN/CCND3",9
"BP","GO:0007346","regulation of mitotic cell cycle","6/16","78/1855",0.0769230769230769,8.91826923076923,6.66281635721811,2.61059819667903e-05,0.0035608559402702,0.00305577388916535,"CCND1/RPS27L/PSME1/PIM1/NBN/CCND3",6
"BP","GO:0044092","negative regulation of molecular function","7/16","131/1855",0.0534351145038168,6.19513358778626,5.75158746039298,5.00116835583908e-05,0.00527568933651973,0.00452737038293714,"ATP5IF1/PIM1/COMMD6/APOC1/PRDX5/DAP/JUN",7
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","5/16","53/1855",0.0943396226415094,10.9375,6.84481437167922,5.41493040405251e-05,0.00527568933651973,0.00452737038293714,"CCND1/RPS27L/PSME1/NBN/CCND3",5
"BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","3/16","12/1855",0.25,28.984375,9.0691703371477,0.000110610101248021,0.00653592391004416,0.00560884965887414,"CCND1/PIM1/CCND3",3
"BP","GO:0044773","mitotic DNA damage checkpoint signaling","3/16","12/1855",0.25,28.984375,9.0691703371477,0.000110610101248021,0.00653592391004416,0.00560884965887414,"CCND1/RPS27L/NBN",3
"BP","GO:0044774","mitotic DNA integrity checkpoint signaling","3/16","12/1855",0.25,28.984375,9.0691703371477,0.000110610101248021,0.00653592391004416,0.00560884965887414,"CCND1/RPS27L/NBN",3
"BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","3/16","12/1855",0.25,28.984375,9.0691703371477,0.000110610101248021,0.00653592391004416,0.00560884965887414,"CCND1/PIM1/CCND3",3
"BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","4/16","32/1855",0.125,14.4921875,7.17939774609584,0.000115001593725117,0.00653592391004416,0.00560884965887414,"CCND1/RPS27L/PSME1/CCND3",4
"BP","GO:1901987","regulation of cell cycle phase transition","5/16","63/1855",0.0793650793650794,9.20138888888889,6.17607653474987,0.000126097904632728,0.00661529007380925,0.00567695829763535,"CCND1/RPS27L/PSME1/NBN/CCND3",5
"BP","GO:1902806","regulation of cell cycle G1/S phase transition","4/16","34/1855",0.117647058823529,13.6397058823529,6.9365807373973,0.000146768039935896,0.00714970023116292,0.0061355661807788,"CCND1/RPS27L/PSME1/CCND3",4
"BP","GO:0051336","regulation of hydrolase activity","6/16","111/1855",0.0540540540540541,6.26689189189189,5.33662448953185,0.000196404124535379,0.00892984086220857,0.00766320654327514,"ATP5IF1/RPS27L/PSME1/APOC1/PSMA3/DAP",6
"BP","GO:0051726","regulation of cell cycle","7/16","166/1855",0.0421686746987952,4.88893072289157,4.89658634998361,0.000231847745449354,0.00988251014977873,0.00848074647827902,"CCND1/RPS27L/PSME1/PIM1/NBN/CCND3/JUN",7
"BP","GO:0044772","mitotic cell cycle phase transition","5/16","75/1855",0.0666666666666667,7.72916666666667,5.54760980550507,0.000291364815341834,0.011688870827243,0.0100308877603752,"CCND1/RPS27L/PSME1/NBN/CCND3",5
