"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0031902","late endosome membrane","6/65","33/1904",0.181818181818182,5.32587412587413,4.71171661721115,0.000673029234957635,0.116895873787609,0.110443341601643,"VAMP8/VPS28/LAMTOR4/CHMP2A/SNF8/VTI1B",6
"CC","GO:0071005","U2-type precatalytic spliceosome","5/65","26/1904",0.192307692307692,5.63313609467456,4.47094312582704,0.00149877371220523,0.116895873787609,0.110443341601643,"IK/SF3B2/ZMAT2/SF3B1/SNRPB2",5
"CC","GO:0071011","precatalytic spliceosome","5/65","28/1904",0.178571428571429,5.23076923076923,4.23903637924852,0.00212385514547955,0.116895873787609,0.110443341601643,"IK/SF3B2/ZMAT2/SF3B1/SNRPB2",5
"CC","GO:0005684","U2-type spliceosomal complex","6/65","42/1904",0.142857142857143,4.18461538461538,3.92262691164415,0.00250319578751308,0.116895873787609,0.110443341601643,"IK/SF3B2/ZMAT2/SF3B1/SNRPB2/CWC15",6
"CC","GO:0030964","NADH dehydrogenase complex","5/65","32/1904",0.15625,4.57692307692308,3.83545485600642,0.00391532113001935,0.116895873787609,0.110443341601643,"NDUFS2/NDUFC2/NDUFC1/NDUFB7/NDUFB8",5
"CC","GO:0045271","respiratory chain complex I","5/65","32/1904",0.15625,4.57692307692308,3.83545485600642,0.00391532113001935,0.116895873787609,0.110443341601643,"NDUFS2/NDUFC2/NDUFC1/NDUFB7/NDUFB8",5
"CC","GO:0005681","spliceosomal complex","8/65","80/1904",0.1,2.92923076923077,3.31361436434642,0.00490365960286806,0.116895873787609,0.110443341601643,"IK/SF3B2/ZMAT2/SF3B1/HNRNPH3/ZCRB1/SNRPB2/CWC15",8
"CC","GO:0016607","nuclear speck","9/65","98/1904",0.0918367346938776,2.69010989010989,3.22889792458974,0.00505277549377533,0.116895873787609,0.110443341601643,"IK/SF3B2/SF3B1/FIBP/PPIG/RSRC1/SNRPB2/CWC15/THOC2",9
"CC","GO:0120114","Sm-like protein family complex","5/65","34/1904",0.147058823529412,4.30769230769231,3.65787589326499,0.00513201397116331,0.116895873787609,0.110443341601643,"SF3B2/ZMAT2/SF3B1/LSM1/SNRPB2",5
"CC","GO:0098796","membrane protein complex","16/65","247/1904",0.0647773279352227,1.89747742136406,2.84181604337581,0.00682943405801248,0.13928186943744,0.131593653281073,"VAMP8/NDUFS2/NDUFC2/NDUFC1/VPS28/SPCS2/NDUFB7/LAMTOR4/NDUFB8/CHMP2A/SNF8/VTI1B/GNB2/SDHA/TOMM22/DDOST",16
"CC","GO:0016604","nuclear body","12/65","163/1904",0.0736196319018405,2.15648890986314,2.90215829564273,0.007473661286887,0.13928186943744,0.131593653281073,"NELFE/IK/SF3B2/SF3B1/FIBP/N4BP1/PPIG/RSRC1/SNRPB2/SLTM/CWC15/THOC2",12
