"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051607","defense response to virus","25/41","74/1855",0.337837837837838,15.2851021753461,18.8493076603157,8.48477933518314e-27,8.39144676249613e-24,6.9039309748385e-24,"ISG15/IFIT3/ADAR/IFIT2/IFI16/IFIT1/EIF2AK2/STAT1/TRIM56/PLSCR1/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/PML/USP18/PARP9/TRIM38/OAS2/DTX3L/TRIM25",25
"BP","GO:0009615","response to virus","26/41","107/1855",0.242990654205607,10.9938454524732,16.0059684206288,8.75811074345943e-24,4.33088576264069e-21,3.56316821299692e-21,"ISG15/IFIT3/ADAR/IFIT2/IFI16/IFIT1/EIF2AK2/STAT1/TRIM56/PLSCR1/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/PML/USP18/PARP9/IFI44/TRIM38/OAS2/DTX3L/TRIM25",26
"BP","GO:0098542","defense response to other organism","32/41","243/1855",0.131687242798354,5.95804476563284,12.4611812689424,1.04732186350993e-21,3.45267107670439e-19,2.84063087892342e-19,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/RNF213/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/RBCK1/PML/USP18/PARP9/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",32
"BP","GO:0045087","innate immune response","30/41","201/1855",0.149253731343284,6.75282125955588,12.9819313645783,1.59544987015632e-21,3.9447498039615e-19,3.24548092008114e-19,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/PML/USP18/PARP9/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",30
"BP","GO:0043207","response to external biotic stimulus","34/41","305/1855",0.111475409836066,5.04358256697321,11.6112382927254,3.32191749916182e-21,5.47562734445173e-19,4.5049863628984e-19,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/RNF213/CHMP5/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/RBCK1/PML/USP18/PARP9/IFI44/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",34
"BP","GO:0051707","response to other organism","34/41","305/1855",0.111475409836066,5.04358256697321,11.6112382927254,3.32191749916182e-21,5.47562734445173e-19,4.5049863628984e-19,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/RNF213/CHMP5/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/RBCK1/PML/USP18/PARP9/IFI44/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",34
"BP","GO:0009607","response to biotic stimulus","34/41","314/1855",0.10828025477707,4.89902128320646,11.393240432129,9.08600378085969e-21,1.28372253418146e-18,1.05616254475256e-18,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/RNF213/CHMP5/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/RBCK1/PML/USP18/PARP9/IFI44/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",34
"BP","GO:0140546","defense response to symbiont","30/41","231/1855",0.12987012987013,5.87583148558758,11.9039149931127,1.16261362092368e-19,1.4372810888669e-17,1.18250043286053e-17,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/PML/USP18/PARP9/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",30
"BP","GO:0044419","biological process involved in interspecies interaction between organisms","34/41","345/1855",0.0985507246376812,4.4588193708024,10.7022996958147,2.3106565275565e-19,2.33305295362255e-17,1.91948265994384e-17,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/RNF213/CHMP5/EIF2AK2/STAT1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/RBCK1/PML/USP18/PARP9/IFI44/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",34
"BP","GO:0006955","immune response","33/41","315/1855",0.104761904761905,4.73983739837398,10.9490336025975,2.35900197535142e-19,2.33305295362255e-17,1.91948265994384e-17,"ISG15/IFIT3/ADAR/IFIT2/PARP14/IFI16/IFIT1/EIF2AK2/STAT1/TAP1/TRIM56/PLSCR1/SAMD9/SP100/OAS3/ZNFX1/ISG20/SAMHD1/OASL/IFIH1/OAS1/MX2/IFI35/RBCK1/PML/USP18/PARP9/IFI44/TRIM38/OAS2/UBE2L6/DTX3L/TRIM25",33
